fiscal_year,PRVDR_NUM,PRVDR_CTRL_TYPE_CD,total_operating_costs,total_discharges,cost_per_discharge,fac_name,hrrcode,merger_year,treated,years_to_merger
2019,450465,11,45855708.0,1352.0,33916.94378698225,MATAGORDA REGIONAL MEDICAL CENTER,397.0,,0,
2019,450469,6,67498032.0,4816.0,14015.372093023256,WILSON N JONES REGIONAL MEDICAL CENTER,391.0,2014.0,1,5.0
2019,450822,4,105181448.0,5780.0,18197.482352941177,MEDICAL CITY LAS COLINAS,391.0,,0,
2019,510008,2,232002510.0,7928.0,29263.686932391523,BERKELEY MEDICAL CENTER,435.0,,0,
2019,10019,9,83968889.0,6996.0,12002.414093767868,HELEN KELLER MEMORIAL HOSPITAL,1.0,2014.0,1,5.0
2019,10040,4,188506809.0,12898.0,14615.196852225152,GADSDEN REGIONAL MEDICAL CENTER,1.0,,0,
2019,10051,9,9907044.0,355.0,27907.166197183094,GREENE COUNTY HOSPITAL,9.0,,0,
2019,10108,11,37905158.0,2678.0,14154.2785660941,PRATTVILLE BAPTIST HOSPITAL,7.0,,0,
2019,10157,4,32120288.0,1635.0,19645.436085626912,SHOALS HOSPITAL,1.0,2016.0,1,3.0
2019,100209,4,491003569.0,21566.0,22767.484419920245,KENDALL REGIONAL MEDICAL CENTER,127.0,,0,
2019,100254,4,281695391.0,16822.0,16745.653965045774,CAPITAL REGIONAL MEDICAL CENTER,140.0,,0,
2019,100259,4,70961685.0,6091.0,11650.252011164011,SOUTH BAY HOSPITAL,141.0,,0,
2019,103028,4,48409976.0,2634.0,18378.882308276385,,,,0,
2019,103031,4,49603503.0,2514.0,19730.90811455847,,,,0,
2019,110008,2,382017140.0,10548.0,36217.02123625332,NORTHSIDE HOSPITAL CHEROKEE,144.0,,0,
2019,110043,2,248630757.0,10113.0,24585.262236725008,ST JOSEPH'S HOSPITAL - SAVANNAH,149.0,,0,
2019,110086,9,16823816.0,464.0,36258.22413793104,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,145.0,,0,
2019,190044,2,39925001.0,1700.0,23485.294705882352,ACADIA GENERAL HOSPITAL,213.0,2014.0,1,5.0
2019,240214,2,199809657.0,10009.0,19962.99900089919,MAPLE GROVE HOSPITAL,251.0,,0,
2019,250078,9,435748636.0,26309.0,16562.721350108328,FORREST GENERAL HOSPITAL,258.0,,0,
2019,260193,4,90161326.0,4502.0,20026.949355841847,ST MARY'S MEDICAL CENTER,268.0,2015.0,1,4.0
2019,393037,4,27034687.0,1371.0,19718.954777534647,,,,0,
2019,420009,2,135335084.0,4855.0,27875.4035015448,PRISMA HEALTH OCONEE MEMORIAL HOSPITAL,368.0,2014.0,1,5.0
2019,420091,10,196110189.0,8653.0,22663.83785970184,MUSC HEALTH FLORENCE MEDICAL CENTER,367.0,2019.0,1,0.0
2019,423029,5,27268063.0,1458.0,18702.375171467764,,,,0,
2019,440032,2,13135981.0,746.0,17608.553619302947,HAWKINS COUNTY MEMORIAL HOSPITAL,377.0,2018.0,1,1.0
2019,440058,4,101862624.0,2997.0,33988.19619619619,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,380.0,,0,
2019,450034,1,337014653.0,14742.0,22860.850156016822,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,386.0,,0,
2019,450508,11,46969561.0,3460.0,13575.017630057804,NACOGDOCHES COUNTY HOSPITAL DISTRICT,397.0,,0,
2019,450675,4,359426453.0,19674.0,18269.10912879943,MEDICAL CITY ARLINGTON,394.0,,0,
2019,450688,4,94509679.0,6899.0,13699.040295695027,DALLAS REGIONAL MEDICAL CENTER,391.0,2014.0,1,5.0
2019,450718,5,235473485.0,10476.0,22477.423157693775,ROUND ROCK MEDICAL CENTER,385.0,,0,
2019,490018,2,333640579.0,10802.0,30886.926402518053,AUGUSTA HEALTH,427.0,,0,
2019,510077,4,10743798.0,578.0,18587.88581314879,,,2014.0,1,5.0
2019,510086,10,14433993.0,530.0,27233.949056603775,WELCH COMMUNITY HOSPITAL,432.0,,0,
2019,513028,4,31064510.0,1590.0,19537.427672955975,,,,0,
2019,670085,2,136230181.0,6927.0,19666.548433665368,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,394.0,,0,
2019,13030,4,24864304.0,1602.0,15520.789013732834,,,,0,
2019,33025,3,21800413.0,1149.0,18973.37946040035,,,,0,
2019,50586,4,84157376.0,4720.0,17829.95254237288,CHINO VALLEY MEDICAL CENTER,79.0,,0,
2019,100156,4,106247883.0,6470.0,16421.62024729521,LAKE CITY MEDICAL CENTER,120.0,,0,
2019,110045,2,32950882.0,1384.0,23808.440751445087,NORTHEAST GEORGIA MEDICAL CENTER BARROW,144.0,2014.0,1,5.0
2019,150133,4,114927269.0,3086.0,37241.5,KOSCIUSKO COMMUNITY HOSPITAL,180.0,,0,
2019,190027,1,153629840.0,5678.0,27057.0341669602,CHRISTUS OCHSNER ST PATRICK HOSPITAL,214.0,,0,
2019,190054,11,94212021.0,4564.0,20642.423531989483,IBERIA MEDICAL CENTER,213.0,,0,
2019,260176,2,78915394.0,2613.0,30201.069269039417,ST LUKE'S DES PERES HOSPITAL,273.0,2018.0,1,1.0
2019,310083,4,86652403.0,4845.0,17884.9128998968,EAST ORANGE GENERAL HOSPITAL,289.0,2016.0,1,3.0
2019,320022,2,113480549.0,3807.0,29808.39217231416,PLAINS REGIONAL MEDICAL CENTER,400.0,,0,
2019,320063,4,85004398.0,5513.0,15418.90041719572,CARLSBAD MEDICAL CENTER,400.0,,0,
2019,340060,2,51430931.0,2682.0,19176.33519761372,UNC ROCKINGHAM,313.0,2014.0,1,5.0
2019,340116,4,240826147.0,7258.0,33180.786304767156,FRYE REGIONAL MEDICAL CENTER,315.0,2016.0,1,3.0
2019,340151,2,84275934.0,4302.0,19589.942817294283,HALIFAX REGIONAL MEDICAL CENTER INC,318.0,2014.0,1,5.0
2019,370041,4,76677052.0,1961.0,39100.995410504845,BRISTOW MEDICAL CENTER,340.0,,0,
2019,370097,4,92498715.0,3983.0,23223.37810695456,SOUTHWESTERN MEDICAL CENTER,336.0,2016.0,1,3.0
2019,390039,2,68709505.0,2222.0,30922.369486948697,UPMC SOMERSET,354.0,2019.0,1,0.0
2019,390062,4,44042372.0,1470.0,29960.797278911563,CONEMAUGH NASON MEDICAL CENTER,347.0,2015.0,1,4.0
2019,390113,2,186761755.0,4565.0,40911.66593647317,MEADVILLE MEDICAL CENTER,351.0,,0,
2019,390116,2,49828945.0,2260.0,22048.20575221239,SUBURBAN COMMUNITY HOSPITAL,356.0,2013.0,1,6.0
2019,393025,2,69577112.0,1796.0,38740.04008908686,,,,0,
2019,420002,4,320629239.0,14561.0,22019.72659844791,PIEDMONT MEDICAL CENTER,311.0,,0,
2019,420011,2,23465772.0,828.0,28340.304347826088,CANNON MEMORIAL HOSPITAL,368.0,2014.0,1,5.0
2019,420019,10,24848747.0,642.0,38705.21339563863,MUSC HEALTH CHESTER MEDICAL CENTER,366.0,2014.0,1,5.0
2019,420053,8,48938620.0,1733.0,28239.249855741487,NEWBERRY COUNTY MEMORIAL HOSPITAL,366.0,,0,
2019,420055,4,16956802.0,744.0,22791.40053763441,MUSC HEALTH MARION MEDICAL CENTER,367.0,2019.0,1,0.0
2019,420104,2,93805788.0,2710.0,34614.68191881919,MOUNT PLEASANT HOSPITAL,365.0,2019.0,1,0.0
2019,443025,2,46183709.0,1911.0,24167.299319727892,,,,0,
2019,450144,9,28734181.0,1135.0,25316.45903083701,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,400.0,,0,
2019,450804,5,191045672.0,3907.0,48898.30355771692,TEXAS ORTHOPEDIC HOSPITAL,397.0,,0,
2019,450864,5,124278731.0,2263.0,54917.689350419794,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,416.0,,0,
2019,452035,4,6000347.0,186.0,32259.93010752688,,,,0,
2019,670076,4,60445737.0,593.0,101932.1028667791,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA,391.0,2015.0,1,4.0
2019,10169,2,17733937.0,1333.0,13303.778694673669,ATMORE COMMUNITY HOSPITAL,134.0,2015.0,1,4.0
2019,40026,1,226430284.0,11503.0,19684.454837868383,CHI ST. VINCENT HOSPITAL HOT SPRINGS,19.0,2014.0,1,5.0
2019,110011,2,256895406.0,8591.0,29902.852520079152,TANNER MEDICAL CENTER - CARROLLTON,144.0,,0,
2019,110018,2,98924951.0,5010.0,19745.49920159681,PIEDMONT NEWTON HOSPITAL,144.0,2015.0,1,4.0
2019,190008,11,215607691.0,7671.0,28106.855820623125,TERREBONNE GENERAL MEDICAL CENTER,212.0,,0,
2019,250162,2,29856189.0,1005.0,29707.650746268657,OCHSNER MEDICAL CENTER-HANCOCK,220.0,2014.0,1,5.0
2019,420038,2,64383564.0,2168.0,29697.215867158673,PRISMA HEALTH LAURENS COUNTY HOSPITAL,368.0,2013.0,1,6.0
2019,440018,2,44726285.0,3232.0,13838.57827970297,SYCAMORE SHOALS HOSPITAL,375.0,2018.0,1,1.0
2019,450669,4,141294356.0,6527.0,21647.67213114754,MEDICAL CENTER OF LEWISVILLE,391.0,,0,
2019,450847,2,280485578.0,13822.0,20292.691216900592,MEMORIAL HERMANN KATY HOSPITAL,397.0,,0,
2019,450875,4,89710334.0,2159.0,41551.79898100973,QUAIL CREEK SURGICAL HOSPITAL,383.0,,0,
2019,450890,1,194952508.0,6777.0,28766.785893463184,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,391.0,2013.0,1,6.0
2019,110236,2,13351695.0,468.0,28529.26282051282,CHI MEMORIAL HOSPITAL- GEORGIA,373.0,2018.0,1,1.0
2019,340144,4,57401780.0,3244.0,17694.753390875463,DAVIS REGIONAL MEDICAL CENTER,320.0,2014.0,1,5.0
2019,470005,2,248889859.0,6860.0,36281.32055393586,RUTLAND REGIONAL MEDICAL CENTER,424.0,,0,
2019,50128,11,300881979.0,10285.0,29254.44618376276,TRI-CITY MEDICAL CENTER,80.0,,0,
2019,50205,2,19858312.0,894.0,22212.876957494405,GLENDORA COMMUNITY HOSPITAL,56.0,2014.0,1,5.0
2019,50279,11,69226666.0,1935.0,35776.05478036176,HI-DESERT MEDICAL CENTER,69.0,2015.0,1,4.0
2019,50352,2,130691604.0,2035.0,64221.91842751843,BARTON MEMORIAL HOSPITAL,77.0,,0,
2019,50597,2,114232779.0,5426.0,21052.852746037595,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,56.0,,0,
2019,50608,2,99723570.0,2276.0,43815.27680140598,DELANO REGIONAL MEDICAL CENTER,25.0,,0,
2019,120007,2,130345319.0,3059.0,42610.434455704475,KUAKINI MEDICAL CENTER,150.0,,0,
2019,290005,4,106218286.0,7329.0,14492.875699276845,NORTH VISTA HOSPITAL,279.0,2015.0,1,4.0
2019,190079,11,44093095.0,700.0,62990.13571428571,ST CHARLES PARISH HOSPITAL,218.0,2014.0,1,5.0
2019,230302,2,259712741.0,12988.0,19996.36133353865,HENRY FORD WEST BLOOMFIELD HOSPITAL,245.0,,0,
2019,440137,4,31022108.0,886.0,35013.665914221216,TENNOVA HEALTHCARE-SHELBYVILLE,380.0,,0,
2019,450678,4,90385152.0,6086.0,14851.32303647716,CITY HOSPITAL AT  WHITE ROCK,391.0,2018.0,1,1.0
2019,261328,2,16091314.0,318.0,50601.61635220126,MOSAIC MEDICAL CENTER ALBANY,268.0,2019.0,1,0.0
2019,290019,2,307659640.0,10899.0,28228.244793100286,CARSON TAHOE REGIONAL MEDICAL CENTER,280.0,,0,
2019,450389,4,127538943.0,6062.0,21039.086605080833,UT HEALTH EAST TEXAS ATHENS HOSPITAL,391.0,2018.0,1,1.0
2019,190020,11,66678895.0,3568.0,18688.03110986547,LANE REGIONAL MEDICAL CENTER,210.0,,0,
2019,140029,2,286986171.0,10732.0,26741.16390234812,RUSH COPLEY MEDICAL CENTER,154.0,,0,
2019,330107,2,216688244.0,8540.0,25373.33067915691,PECONIC BAY MEDICAL CENTER,301.0,2016.0,1,3.0
2019,241351,2,34546204.0,450.0,76769.34222222223,"CARRIS HEALTH - REDWOOD, LLC",251.0,2019.0,1,0.0
2019,521341,2,42955866.0,912.0,47100.73026315789,RICHLAND HOSPITAL,449.0,,0,
2019,670120,4,114471521.0,5990.0,19110.43756260434,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,393.0,,0,
2019,450299,4,47055873.0,1738.0,27074.725546605292,CHI ST JOSEPH HEALTH COLLEGE STATION HOSPITAL,388.0,2019.0,1,0.0
2019,30043,4,103648138.0,4437.0,23359.95898129367,CANYON VISTA MEDICAL CENTER,15.0,2013.0,1,6.0
2019,150006,2,147105793.0,4812.0,30570.613674147964,LA PORTE HOSPITAL,187.0,2016.0,1,3.0
2019,230118,2,49307194.0,1220.0,40415.732786885244,MCLAREN THUMB REGION,246.0,2018.0,1,1.0
2019,420036,10,31972769.0,1465.0,21824.415699658704,MUSC HEALTH LANCASTER MEDICAL CENTER,311.0,2019.0,1,0.0
2019,40055,2,219738586.0,17851.0,12309.595316788977,BAPTIST HEALTH - FORT SMITH,16.0,2014.0,1,5.0
2019,441304,2,7250915.0,11.0,659174.0909090909,JOHNSON COUNTY COMMUNITY HOSPITAL,375.0,2018.0,1,1.0
2019,520078,1,150137517.0,4699.0,31950.950627793147,ASCENSION ST FRANCIS HOSPITAL,451.0,2016.0,1,3.0
2019,370025,2,139663138.0,8287.0,16853.28080125498,SAINT FRANCIS HOSPITAL MUSKOGEE,340.0,2016.0,1,3.0
2019,100071,4,127677102.0,10167.0,12557.991737975804,BAYFRONT HEALTH BROOKSVILLE,122.0,2014.0,1,5.0
2019,110027,2,29304039.0,1716.0,17076.945804195806,"ST MARY'S SACRED HEART HOSPITAL, INC",144.0,2015.0,1,4.0
2019,110041,9,47010886.0,1618.0,29054.935723114955,HABERSHAM COUNTY MEDICAL CTR,144.0,,0,
2019,110226,13,78768773.0,4411.0,17857.350487417818,EMORY HILLANDALE HOSPITAL,144.0,2018.0,1,1.0
2019,50272,2,217473461.0,11603.0,18742.864862535553,REDLANDS COMMUNITY HOSPITAL,79.0,,0,
2019,390180,4,545038538.0,14883.0,36621.550628233555,CROZER CHESTER MEDICAL CENTER,356.0,2016.0,1,3.0
2019,390012,2,83548250.0,5655.0,14774.22634836428,LANSDALE HOSPITAL,356.0,2015.0,1,4.0
2019,50485,2,724972979.0,19214.0,37731.49677318622,LONG BEACH MEMORIAL MEDICAL CENTER,56.0,,0,
2019,301310,2,56218594.0,1002.0,56106.38123752495,ANDROSCOGGIN VALLEY HOSPITAL,281.0,2016.0,1,3.0
2019,521349,2,38439011.0,767.0,50116.05084745763,RIVER FALLS AREA HOSPITAL,256.0,,0,
2019,110121,2,29721376.0,1024.0,29024.78125,GRADY GENERAL HOSPITAL,140.0,,0,
2019,310024,2,109233036.0,5059.0,21591.823680569283,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,289.0,2016.0,1,3.0
2019,220111,6,311657758.0,14918.0,20891.390132725566,GOOD SAMARITAN MEDICAL CENTER,227.0,,0,
2019,110076,2,57069264.0,3091.0,18463.04238110644,EMORY DECATUR HOSPITAL,144.0,2018.0,1,1.0
2019,220126,6,205421912.0,8132.0,25260.93359567142,NORWOOD HOSPITAL,227.0,,0,
2019,360360,2,187487770.0,8169.0,22951.128657118377,SOIN MEDICAL CENTER,330.0,,0,
2019,140063,2,136356334.0,4214.0,32357.934029425724,RUSH OAK PARK HOSPITAL,166.0,2013.0,1,6.0
2019,230095,2,44408110.0,1742.0,25492.60045924225,MIDMICHIGAN MEDICAL CENTER - WEST BRANCH,246.0,2018.0,1,1.0
2019,290053,1,159354078.0,6891.0,23124.956900304744,SAINT ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,279.0,2019.0,1,0.0
2019,100122,4,92408306.0,4701.0,19657.15932780259,NORTH OKALOOSA MEDICAL CENTER,134.0,,0,
2019,140182,1,469889682.0,12878.0,36487.78397266656,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,156.0,2018.0,1,1.0
2019,260085,4,134990297.0,5440.0,24814.392830882352,ST JOSEPH MEDICAL CENTER,268.0,2015.0,1,4.0
2019,10016,1,172240654.0,10921.0,15771.5093855874,SHELBY BAPTIST MEDICAL CENTER,1.0,2015.0,1,4.0
2019,390130,4,15029273.0,317.0,47410.955835962144,CONEMAUGH MINERS MEDICAL CENTER,354.0,2014.0,1,5.0
2019,140137,2,19184193.0,484.0,39636.76239669421,GREENVILLE REGIONAL HOSPITAL,273.0,2016.0,1,3.0
2019,390268,2,369818943.0,11250.0,32872.79493333333,MOUNT NITTANY MEDICAL CENTER,350.0,,0,
2019,110226,2,19752524.0,685.0,28835.801459854018,EMORY HILLANDALE HOSPITAL,144.0,2018.0,1,1.0
2019,363306,2,422094393.0,7293.0,57876.64788153023,,,,0,
2019,390197,2,73604950.0,2791.0,26372.25008957363,SACRED HEART HOSPITAL,346.0,2018.0,1,1.0
2019,151310,2,56780616.0,1275.0,44533.81647058824,"PARKVIEW WABASH HOSPITAL, INC",180.0,2015.0,1,4.0
2019,360118,1,292539387.0,10035.0,29151.907025411063,OHIOHEALTH MANSFIELD HOSPITAL,329.0,2014.0,1,5.0
2019,450653,6,32477905.0,1045.0,31079.334928229662,"SCENIC MOUNTAIN MEDICAL CENTER, A STEWARD FAMILY H",400.0,2019.0,1,0.0
2019,50624,2,347162545.0,11167.0,31088.255126712636,HENRY MAYO NEWHALL  HOSPITAL,56.0,,0,
2019,140286,2,245599417.0,4859.0,50545.25972422309,KISHWAUKEE COMMUNITY HOSPITAL,171.0,2015.0,1,4.0
2019,230081,2,95624391.0,2625.0,36428.33942857143,MUNSON HEALTHCARE CADILLAC HOSPITAL,236.0,2013.0,1,6.0
2019,670060,5,91302016.0,4637.0,19689.88915246927,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,391.0,2016.0,1,3.0
2019,100070,4,166999966.0,8315.0,20084.181118460612,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH,137.0,2014.0,1,5.0
2019,440046,4,105401585.0,5473.0,19258.466106340216,TRISTAR HORIZON MEDICAL CENTER,380.0,,0,
2019,440065,2,60716733.0,3228.0,18809.3968401487,NORTHCREST MEDICAL CENTER,380.0,,0,
2019,440184,2,85303701.0,5087.0,16768.960290937684,FRANKLIN WOODS COMMUNITY HOSPITAL,375.0,2018.0,1,1.0
2019,50168,2,665882541.0,13338.0,49923.71727395411,ST JUDE MEDICAL CENTER,23.0,2016.0,1,3.0
2019,140116,2,424793532.0,15815.0,26860.166424280746,NORTHWESTERN MEDICINE MCHENRY HOSPITAL,158.0,2018.0,1,1.0
2019,390004,2,292515469.0,9273.0,31544.858082605413,HOLY SPIRIT HOSPITAL,352.0,2014.0,1,5.0
2019,391302,4,14498702.0,137.0,105829.9416058394,CONEMAUGH MEYERSDALE MEDICAL CENTER,354.0,2014.0,1,5.0
2019,450236,11,64183869.0,3010.0,21323.544518272425,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,391.0,2016.0,1,3.0
2019,393307,4,104703335.0,6041.0,17332.119682171826,,,,0,
2019,670059,5,38445296.0,643.0,59790.50699844479,ST LUKES LAKESIDE HOSPITAL,397.0,2013.0,1,6.0
2019,440130,1,43146198.0,2333.0,18493.86969567081,BAPTIST MEMORIAL HOSPITAL UNION CITY,379.0,,0,
2019,440194,4,158372080.0,7082.0,22362.620728607737,TRISTAR HENDERSONVILLE MEDICAL CENTER,380.0,,0,
2019,330055,2,867088534.0,29844.0,29054.03210025466,NEW YORK-PRESBYTERIAN/QUEENS,301.0,,0,
2019,340142,8,174803437.0,5959.0,29334.357610337305,CARTERET GENERAL HOSPITAL,314.0,,0,
2019,180139,4,25633489.0,1565.0,16379.226198083066,KENTUCKY RIVER MEDICAL CENTER,204.0,,0,
2019,400019,4,100327686.0,8017.0,12514.36771859798,,,,0,
2019,430015,1,90079009.0,1549.0,58153.00774693351,AVERA ST MARY'S HOSPITAL,371.0,2013.0,1,6.0
2019,161323,9,26103624.0,260.0,100398.55384615384,MITCHELL COUNTY REGIONAL HEALTH,195.0,2013.0,1,6.0
2019,70005,4,246151470.0,10887.0,22609.66933039405,WATERBURY HOSPITAL,111.0,2016.0,1,3.0
2019,180080,2,186819757.0,9493.0,19679.73843884968,BAPTIST HEALTH CORBIN,204.0,,0,
2019,161368,12,36027754.0,510.0,70642.65490196078,FLOYD VALLEY HEALTHCARE,196.0,,0,
2019,310050,4,271252438.0,13563.0,19999.442453734424,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,285.0,2015.0,1,4.0
2019,141340,2,46722486.0,520.0,89850.93461538461,VALLEY WEST COMMUNITY HOSPITAL,154.0,2015.0,1,4.0
2019,230222,2,454408190.0,14474.0,31394.789968218876,MIDMICHIGAN MEDICAL CENTER-MIDLAND,246.0,,0,
2019,150051,2,476251034.0,12232.0,38934.845814257686,IU HEALTH BLOOMINGTON HOSPITAL,183.0,,0,
2019,360179,2,667868822.0,22546.0,29622.497205712763,BETHESDA NORTH,327.0,,0,
2019,150002,2,328247225.0,12796.0,25652.330806502032,METHODIST HOSPITALS INC,181.0,,0,
2019,220015,2,199765464.0,5931.0,33681.58219524532,"COOLEY DICKINSON HOSPITAL INC,THE",230.0,2013.0,1,6.0
2019,301303,2,48860193.0,602.0,81163.11129568107,WEEKS MEDICAL CENTER,281.0,2016.0,1,3.0
2019,670112,5,203774530.0,5335.0,38195.78819119025,LEGENT ORTHOPEDIC + SPINE,412.0,2018.0,1,1.0
2019,140202,1,363674349.0,15577.0,23346.87995121012,ADVOCATE CONDELL MEDICAL CENTER,451.0,2018.0,1,1.0
2019,330163,2,48308804.0,3308.0,14603.62877871826,EASTERN NIAGARA HOSPITAL,299.0,,0,
2019,281349,11,23611355.0,328.0,71985.83841463414,PENDER COMMUNITY HOSPITAL,196.0,2013.0,1,6.0
2019,360354,2,146296358.0,8808.0,16609.486603088102,"WEST CHESTER HOSPITAL, LLC",327.0,,0,
2019,490013,2,87082273.0,3438.0,25329.340605002908,SENTARA HALIFAX REGIONAL HOSPITAL,312.0,2013.0,1,6.0
2019,260096,8,481377100.0,12045.0,39964.8899958489,NORTH KANSAS CITY HOSPITAL,268.0,,0,
2019,230108,4,64162004.0,1015.0,63213.79704433498,UP HEALTH SYSTEM PORTAGE,240.0,2013.0,1,6.0
2019,520139,2,280578870.0,10294.0,27256.54458908102,AURORA WEST ALLIS MEDICAL CENTER,451.0,2018.0,1,1.0
2019,250038,4,31985267.0,1187.0,26946.30749789385,MERIT HEALTH MADISON,259.0,2014.0,1,5.0
2019,170014,9,17811810.0,525.0,33927.25714285715,ADVENTHEALTH OTTAWA,268.0,2018.0,1,1.0
2019,282001,4,19947328.0,380.0,52492.96842105263,,,,0,
2019,330014,2,446790165.0,15141.0,29508.62987913612,JAMAICA HOSPITAL MEDICAL CENTER,301.0,2014.0,1,5.0
2019,100211,2,35216678.0,2334.0,15088.550985432734,ADVENTHEALTH DADE CITY,141.0,2014.0,1,5.0
2019,351304,2,5249178.0,24.0,218715.75,CHI ST ALEXIUS HEALTH TURTLE LAKE,321.0,,0,
2019,111326,8,13043541.0,189.0,69013.44444444444,SGMC LANIER CAMPUS,140.0,2014.0,1,5.0
2019,161341,9,19205790.0,203.0,94609.80295566504,LUCAS COUNTY HEALTH CENTER,192.0,2015.0,1,4.0
2019,390068,2,95712321.0,3345.0,28613.548878923768,UPMC LITITZ,355.0,2014.0,1,5.0
2019,80004,2,476839999.0,14048.0,33943.621796697036,"BAYHEALTH HOSPITAL, KENT CAMPUS",112.0,,0,
2019,150045,2,68435918.0,1672.0,40930.57296650718,PARKVIEW DEKALB HOSPITAL,180.0,2019.0,1,0.0
2019,170110,9,10857187.0,230.0,47205.16086956522,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,201.0,2016.0,1,3.0
2019,330065,2,96402414.0,4832.0,19950.83071192053,NIAGARA FALLS MEMORIAL MEDICAL CENTER,299.0,,0,
2019,180004,2,35685045.0,886.0,40276.57449209933,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,380.0,2015.0,1,4.0
2019,330058,2,119406784.0,3459.0,34520.60826828563,GENEVA GENERAL HOSPITAL,304.0,,0,
2019,360134,2,616124902.0,17491.0,35225.2531015951,GOOD SAMARITAN HOSPITAL,327.0,2019.0,1,0.0
2019,11304,2,15926020.0,78.0,204179.7435897436,CHOCTAW GENERAL HOSPITAL,260.0,,0,
2019,281353,9,24253708.0,177.0,137026.5988700565,VALLEY COUNTY HEALTH SYSTEM,278.0,,0,
2019,450709,1,200092316.0,6886.0,29057.844321812372,HOUSTON METHODIST ST JOHN HOSPITAL,397.0,2016.0,1,3.0
2019,50755,2,93118947.0,4829.0,19283.277490163597,SHERMAN OAKS HOSPITAL,56.0,,0,
2019,230208,2,42895622.0,642.0,66815.61059190032,SPARROW CARSON HOSPITAL,239.0,2015.0,1,4.0
2019,250042,4,22588330.0,1059.0,21329.86779981114,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,379.0,2014.0,1,5.0
2019,330005,2,1251640824.0,49439.0,25316.871781387163,KALEIDA HEALTH,299.0,,0,
2019,40018,2,15858635.0,944.0,16799.401483050846,BAPTIST HEALTH - VAN BUREN,16.0,2014.0,1,5.0
2019,140015,2,411512600.0,11606.0,35456.88437015337,BLESSING HOSPITAL,172.0,,0,
2019,150075,4,34208930.0,1085.0,31528.967741935485,BLUFFTON REGIONAL MEDICAL CENTER,180.0,,0,
2019,330140,1,534674535.0,22766.0,23485.659975401915,ST JOSEPH'S HOSPITAL HEALTH CENTER,307.0,2015.0,1,4.0
2019,51302,11,8781236.0,38.0,231085.15789473685,SOUTHERN INYO HOSPITAL,279.0,,0,
2019,190004,11,183907416.0,6116.0,30069.88489208633,THIBODAUX REGIONAL MEDICAL CENTER,212.0,,0,
2019,340042,9,144914655.0,7706.0,18805.431481962107,ONSLOW MEMORIAL HOSPITAL,314.0,2019.0,1,0.0
2019,340087,4,65773556.0,2341.0,28096.35027765912,MISSION HOSPITAL MCDOWELL,309.0,2019.0,1,0.0
2019,340171,2,261930629.0,10479.0,24995.76572192003,NOVANT HEALTH MATTHEWS MEDICAL CENTER,311.0,,0,
2019,520089,2,451966015.0,15604.0,28964.75358882338,UNITYPOINT HEALTH - MERITER,449.0,2014.0,1,5.0
2019,240053,2,636112012.0,22106.0,28775.536596399168,PARK NICOLLET METHODIST HOSPITAL,251.0,2013.0,1,6.0
2019,330236,2,848145694.0,30330.0,27963.92001318826,NEW YORK METHODIST HOSPITAL,303.0,2016.0,1,3.0
2019,340039,2,182603702.0,7574.0,24109.28201742804,IREDELL MEMORIAL HOSPITAL INC,320.0,,0,
2019,340115,2,707624063.0,24349.0,29061.729968376523,FIRSTHEALTH MOORE REGIONAL HOSPITAL,312.0,,0,
2019,420055,10,11277393.0,666.0,16933.022522522522,MUSC HEALTH MARION MEDICAL CENTER,367.0,2019.0,1,0.0
2019,420105,2,158882313.0,6704.0,23699.6290274463,MCLEOD LORIS  HOSPITAL,367.0,,0,
2019,440185,4,142544881.0,8794.0,16209.333750284284,TENNOVA HEALTHCARE-CLEVELAND,373.0,,0,
2019,460017,4,34217667.0,989.0,34598.247724974724,BRIGHAM CITY COMMUNITY HOSPITAL,421.0,,0,
2019,510013,2,62932930.0,2131.0,29532.11168465509,REYNOLDS MEMORIAL HOSPITAL,357.0,2016.0,1,3.0
2019,40036,2,192286416.0,10173.0,18901.64317310528,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,19.0,,0,
